review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
757ab0917dfdd892b9dc9ee82e298c67,4b2574ecd0e648e5360a7030c0ace020,5,,Tapete lindo.Chegou muito antes do prazo.,2017-03-30,2017-04-04 10:53:12
125af5098b160c059cd60bafcc1f6ad1,85f8ad45e067abd694b627859fa57453,5,,,2017-02-08,2017-02-09 10:09:24
9a7e6c8bad289a9e0140a1ad20e74819,00cf47526e0f7920b381b2baf4ecf1c7,4,,,2017-02-17,2017-02-17 22:59:53
70e911b9897120cc31ffb9b20e0e1055,ec5c62e3694f59fb2e2694eeea5efd99,5,,,2017-03-24,2017-03-27 11:18:08
2fbf86e8c3cadd127773be0cf8a84da3,5685548b79358ab0ae555e21ef9cb4ea,5,,,2017-02-22,2017-02-24 19:41:39
0cf5c3271576152c2be4fed54e1e16ca,22266e2f8d8084cd2b5d8488164d043a,4,,Comprei 2(dois) produtos iguais e tive que pagar 2(dois) fretes. A Empresa poderia ter colocado em uma única embalagem e cobrar apenas um frete. Produto entregue em perfeitas condições. Ótimo produto.,2017-01-24,2017-01-25 09:29:37
811154e66275f1fe9aa010a9bfc5aaf9,674d4392ff644f0fba9c04e010843951,5,,,2017-03-29,2017-04-01 19:26:49
365e0b773665bb8d94cea6684162064a,6d234dea658ce0c00f91e931cb11f93c,5,,Bom,2017-01-27,2017-01-30 22:39:42
b00b82bd0c997c5715c57bbc06215faf,7983542b1539fd0eb5c18d062ee04e34,5,,bom,2017-03-21,2017-04-10 11:04:57
3cb1025c825b7090081274fe47cb579d,b7d6888a6d024b1e676d3156e53defb8,5,,,2017-02-09,2017-02-13 14:24:07
e62e1e9cc51372cabd0cd5c49c0113a1,51c88c10daf1d028607325b9f19e3a5f,4,,,2017-02-15,2017-02-18 21:29:57
158a22bcfe0f6d6d691d36515ae63a8e,647cd1d569c405ed9c09cbd6cf0813f9,5,,,2017-02-21,2017-02-22 13:12:00
77da4d335ae028868d8aea2c8cd0283f,b01daae956b23211a3dd59e8c287ca32,5,,"Entrega perfeita, até antes do prazo. produto em perfeito estado e de ótima qualidade. ",2017-02-16,2017-02-17 10:04:51
ca58fff2c3b7a982cebfb3106b8766ef,b17edd32e0d8b5d4a23e4b72cc4b90b4,2,,,2017-03-10,2017-03-14 16:33:24
7a4da8b41852782972ca1576c7567fb8,b950746ff8453f54ce5e11384e854e80,5,,"Bonito, bom e chegou rápido",2017-03-03,2017-03-03 13:47:43
03970912768ad99cdd64270214bb4b15,d57eab70175d8611d6a811d6c2af63ae,1,,"Comprei dois pares de aliança e chegou apenas duas unidades masculinas em minha casa!
Estou aguardando resposta da empresa para envio das outras duas unidades femeninas que não cheopu!",2017-03-16,2017-03-17 16:23:21
4cff93d5f40042f3af0ed5815a5a994a,a2a7169e4204a769d0c0f85581e7f139,5,,,2017-03-18,2017-03-19 15:05:23
a2f5682d3a0e84dfee20d6d69c4a5452,0b8dbb26699a171be239666299d2174f,4,,,2017-03-29,2017-04-04 11:18:39
868088b52f4da8594dcd9bac68bf56e1,539f8cabdc5c85e2f451197749a96753,5,,,2017-03-02,2017-03-05 19:23:45
31f71d900826f7392e11368d8d3455fe,0faa73d77b7f91828bd92315a94d6ef4,4,,Produto correto e entregue no prazo conforme acordado. Eu recomendo.,2017-03-07,2017-03-09 14:24:33
5ffaac0dd19d528d8a32f95baa2d20cc,c1631d116303f21075fc2d55b4c6e7b0,5,,,2017-03-18,2017-03-18 19:33:18
18933b39d6a63dd4d50c782d9ce00049,0cfb04a3e59f3ce319891d208135885b,5,,,2017-03-15,2017-03-17 23:35:06
73b30f5f8be2eaeaca05bb7a5dd1605a,1df257323bb550a9b9bb150345c42e45,3,,,2017-02-20,2017-02-20 10:48:27
27a5af8671c1a38cf74bae3afc3c8df1,bc4a35f20466a9b911b3b0847021e30f,5,,,2017-03-16,2017-03-16 23:29:18
42c3deb8333a26b38db2618f6c2ccd44,08a8e10798c6955302701d17eb84fdc0,5,,,2017-03-24,2017-03-25 02:12:03
8312b41ae74d75ef7b61d44087c640fa,a110dc76d143226dd697dedf9f513f14,5,,,2017-02-23,2017-02-24 00:22:32
1d2d1c8c0eaf7d52e74b00e8bde982eb,5b771e035096a0cb850e90ee9f28f8b5,5,,"Produto igual ao anunciado, estou super satisfeita.Funciona perfeitamente.",2017-03-16,2017-03-17 11:31:22
4dd6b44d66e842a742536c1ded9bccdd,ebb5a074406776ad07439bc2049c1fe4,5,,,2017-02-08,2017-02-10 06:18:28
7402d9816355cb95d67700c28016e7a0,cc2ce6ac5707f22bfdf4b6c8d086230d,1,,Ainda não recebi. Como faço?,2017-03-16,2017-03-17 10:43:40
d608c82dfd8ef2e2048f4fb14326c8d0,5d6a1a156fc92ced06a12c6d92e2c213,5,,,2017-03-23,2017-03-25 21:55:45
dbcd48d3ff3e8bc81c542ba3e20049cf,072e34b42ad90d7472e9a798f19a6bdb,5,,,2017-02-10,2017-02-14 15:03:41
6d096d02c248a56919a9a5a2b1c54e50,93dbcae5a986d0f7103a0bc2929e7f18,1,,"Falta de respeito com consumidor; produto mal embalado, vidros sem lacre vazando; náo recebi autorização de devolução, mesmo tendo reclamado no dia da entrega; o pior, terei que levar ao correio",2017-03-30,2017-04-01 16:28:09
421dd01296e628c5d74f03cb679cd8a1,64682ca1db0a46065072f31a87b390f8,5,,,2017-02-25,2017-03-01 13:30:56
e40bd1d846e2209ea14285c82cd049d0,a7881f54a20f4f7547971f089438b078,5,,,2017-03-31,2017-04-01 03:30:40
4f73ad5c2998bac027feeccb3272fa26,474565221e00d78e3862cac801247772,5,,,2017-03-25,2017-03-28 13:54:12
d41662fda6431d8f545cf554c286ffb4,ccf15697e8a9c460dd3bab4f04270c9b,2,,"Pensei que o defletor era uma grande placa, porém são 3 pequenas peças, que se encaixam uma na outra. sinceramente não gostei pois no mercado há opção de peça única, mais bonita e com melhor design. ",2017-02-22,2017-02-24 23:44:04
cbc839b05f409e7e780a450b0bd64feb,b0ef7f818e22c209f99d74eef200d2fa,3,,bom,2017-03-11,2017-03-14 11:15:41
990dfa45a416064a5b1926347326ebe0,a7c0c5a345bb63d37fc8aafab1f86a4d,4,,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. ",2017-03-17,2017-03-21 14:47:55
53b02faa78b46f14bdf9f283a38242a8,afa4f45747006532ff507b1a527f6642,4,,,2017-03-30,2017-04-03 15:24:53
2067e67e675ff5f4452c3cededa6397a,8dd55d9758dbe56ba3fbad399f7eca7c,5,,,2017-02-16,2017-02-19 05:24:11
305892b4ea860ed476abd027a2040267,50aab84da01ba9c794d22060d1b8abeb,5,,"Produto de qualidade,recomendo...",2017-02-24,2017-02-25 00:48:15
98b2d235fe2f87e8de84cbe3fcdcced9,d225bda2584ada7ef0895192338c3dd4,5,,,2017-03-31,2017-04-03 13:33:19
9791f0dfe234f14aac2889e246f3b3e7,f3f0bc4d599d1d5251f1b37cec7b407e,4,,"Recomendo , é um bons relógio, mas tinha q ter como desativar o segundo tempo, e no manual tinha q vim explicado pra q serve a função TR, fora isso eu recomendo, foi entregue bem antes do prazo",2017-02-12,2017-02-12 16:36:26
ea14652d369f12aa5604c83139ba287a,8ac915a1f508baa87e8fc8d596aa6fc1,5,,Produto adequado as minhas necessidades,2017-03-22,2017-03-22 13:00:09
e8995c053d3db2d9c07407efe7de52dd,aa04ef5214580b06b10e2a378300db44,5,,,2017-02-08,2017-02-11 12:37:36
cf81de2d1408912d9b412cc75501998c,81d550d68045ea1051617a303020f9c1,2,,"Comprei a capinha, paguei o frete caro e quando recebo o produto não veio a cor na qual eu havia comprado. Decidi não devolver, pelo custo adicional e demora na entrega do produto correto.",2017-02-24,2017-02-27 11:28:26
0ed78248b6048dc17368e39be14a90a6,bef761ad270a4c4eb98b46f8de712530,5,,"Produto enviado com muito carinho e atenção !!!
Adorei.",2017-02-12,2017-02-12 20:47:51
2c112d399ef1aeff1d5615c7529bfd08,3f3e01f29d25bb2e62be81659113d44e,3,,"esperava pelo preço que o produto fosse melhor.
o material é de baixa qualidade e a tampa fica meio solta. não gostei pelo preço absurdo. nao vale a pena. ",2017-03-14,2017-03-15 11:25:00
046ffc00480c2daccea691db51d7cacf,6f275c944d1814eca6bfbb2bcfa3b0ea,5,,,2017-01-25,2017-01-26 10:43:06
cdbf21f797f66cbe26575934c781c5bf,d0ad497b0a295331204a39fc13a6f70d,5,,Mada a declarar,2017-03-18,2017-03-20 14:27:26
73b022300fec142e9939aba068921a79,695eed4f6656d10f32a49760523169de,1,,no site dizia que chegaria até 13/03 e ainda não chegou!,2017-03-15,2017-03-15 11:07:35
0e1bd87b6b5bd2b1413ef0691ca0dbc4,556689f3e30f4662d3ec219bdc556b93,1,,AINDA NAO RECEBI MINHA MAQUINA DE SOLDA,2017-03-22,2017-03-22 11:30:25
a058c8ea702b5d84c607e0cdfa56f5c6,a65d4ac927fef29da1b58e60ebdbb1d7,5,,"Tudo dentro do esperado, a não ser o correio que trouxe a embalagem parecendo estar atropelado por um trem, tive de pessar os tres produtos pra ver se tinha perda, pois estava vazando.",2017-02-15,2017-02-16 14:44:01
9acda548bfbdd4956350c47ad9a64560,86da41fac2d3f448976995f9b78c335f,5,,Recomendo,2017-02-25,2017-02-26 03:41:03
49bdbcb2266a76900091f54ed2e24ceb,129538e4bc7308e9ab041540283813f2,5,,Muito bom....,2017-03-24,2017-03-30 19:30:13
a34ba33faede53b2060490a1439bf425,08158c9f50214fc5872aba47814160e7,1,,"Data prevista para entrega 17/5, estamos com urgência desse produto e nada. ",2017-03-28,2017-05-18 11:21:01
ca2c0ff5ed267bbf35e45b952067fd6c,12d9fe1a3efa51a7fae337cba819adc1,4,,Dentro do Prazo e em perfeito estado!! Gostei!!!,2017-03-22,2017-03-23 16:08:03
88c851da31552831b103a959a3c7950f,b53317a5c07b958061cc1dbfd4ced1ca,5,,Satisfeito,2017-03-14,2017-03-15 03:39:46
65ba96e524ad4b7f929b16e64fb7fd0b,2f78768fa4786d3f20e9b6f95d73207a,5,,O produto é ótimo meu sobrinho adorou. Todas as ferramentas são funcionais e a bancada da altura certa . Vale a pena.,2017-02-23,2017-02-26 01:06:13
f53289b78d594330598361a95a5c8ad0,4aec55e14c04fce6d0faa0e1bebe3126,5,,,2017-03-03,2017-03-03 10:51:13
20b59fb30ecbf679a81092289e81d7c7,1bc3ce28b0a3f83481e648fb1881e44b,3,,,2017-03-31,2017-04-03 22:55:21
951c74139bb5721ef9356dc3729d0fc5,4064338b1a0771e658af6c71d3fa2604,4,,,2017-02-26,2017-02-27 00:04:24
78213e20266f2b3d9abe77ca81665617,d6f83d3377bbf1697831ea355301fb87,5,,,2017-02-15,2017-02-17 19:02:23
050dc4d6c3121ff334c4958e2169cef8,0132158c30672a8c52997a2492613ec2,5,,"Atendimento perfeito, dando garantia ao cliente.",2017-03-16,2017-03-17 17:07:32
3d6f9450bf846dc09336d14c95fd86ad,4baa3882a6f5d47e5ac98cd10c942c4f,5,,Entregue antes do prazo ,2017-01-29,2017-01-30 18:20:04
d7b3b1f9ee550c433a5d20c1eb2aa3f4,8f1891d25496da49ea3156de28e8b417,5,,,2017-03-24,2017-03-25 22:16:46
efaa822d7e92503776f5949db412eab3,143f8e1be12f4d99301cec6f0d7a3834,5,,"CANECA FERA DO TIMÃO, MAIS UMA PRA COLEÇÃO",2017-02-02,2017-02-03 11:52:02
636fa56de1f679489dfa885b0675b8d0,f451f32b7c863ec284d824a449a407e9,5,,"Se vcs veem meu cad. só ver compras baratheon eu deveria ganhar um premio além de comprar pra mim, recomendo e ainda compro para os outros q me pedem.
Compro pq acho os produtos maravilhoso.Grata, Elz",2017-02-19,2017-02-20 11:15:05
ee4e8f9fd8213819903417595a9f9c04,b07abc8b9acaf00e79b4657419f469f3,1,,"Quando fui comprar o produto, dizia que havia em estoque.
Quando comprei, o produto ficou pendente pq não havia mais no estoque. Porém foi descontado do meu cartão.",2017-03-30,2017-04-03 21:23:30
229ffd6298963992d75b74203d634e9b,4324f32177ce15c52c8e1c570c259dc0,5,,Muito bom produto.,2017-03-21,2017-03-21 22:21:23
2835986fb61a9e646a7d2c79155ebdfa,d9d104af1ea99e0b7f6b0644eedc74d0,1,,"preço bom, entrega no prazo",2017-02-22,2017-02-23 03:00:03
3ee73291305a46b3000317df81f7c1d6,1095806f851129963474b5f20d6520fd,1,,Falta de respeito resumi meus sentimentos em relação a vcs ,2017-03-24,2017-03-25 23:20:20
aebe50e9cd7883b41008f447b45b6826,9580960c270d4525b7224af7ef41235a,5,,Gostei muito recomento todos comprar,2017-03-26,2017-03-28 23:12:48
0cd9b80d05b52731b2622788f016c435,63a4d7a71c43e2f008340552233931ed,5,,,2017-02-09,2017-02-13 17:05:19
aed06ff36b4e1ceb2805b2c31fe28c2f,c96eb9c4da11e7df402259beeb330f15,5,,Produto dentro dos conformes e entrega rápida,2017-02-10,2017-02-10 22:21:08
929b061f52de90cfb76cf8c2c437c91f,233c8509a65f222cf855765d0784b68f,5,,Entrega no prazo correto e o produto em perfeito estado.,2017-03-17,2017-03-17 13:20:03
5a7feb1b40287c519575f08d759295ab,b9c9ae9ec1ae133cb9d76c6a4d38c316,5,,,2017-03-09,2017-03-10 12:48:23
6e40c4649c50b785d0936e2743b2027e,743cc56ca44d32e3e125c74c98044997,5,,,2017-01-18,2017-01-21 01:31:00
6754ae78f9c749855f7048389e4eae18,1abbc8bf93e9e4ad7883860cdab7c6ac,5,,Excelente produto muito lindo amei,2017-03-16,2017-03-16 23:24:07
b9b1c0b4c2ea449c28bf270a84d2b86d,84d7b8f09ab474f27e37c8d220a996be,3,,recebi o produto corretamente. ,2017-03-16,2017-03-17 11:47:39
877605aa7bc0e5ef4ba6ea99e6491a6f,3ee62ebf18aabbf553dfaa8dc35264f0,5,,"Maravilha, estou super contente chegou antes do prazo. De acordo como eu comprei, tudo perfeito. ",2017-03-21,2017-03-22 05:35:24
3e56dfcfb42fdf18e90994a160174f77,1e6c83f252357f4c9ae0df874887ef7e,4,,,2017-02-15,2017-02-18 20:36:24
ea88898e75d153da5b7656e8e0d48fb8,aa9f47b4e7c06b6c495bf26fff85bb17,3,,,2017-03-10,2017-03-11 10:54:23
a53178a3f7acc22a667685ad6472cf29,20c2a60238ac437bd325af95c7148e06,1,,"O produto não foi entregue, porém no site dos correios consta que foi entregue. Estou aguardando resposta.",2017-03-29,2017-04-01 16:37:39
84c07dd8f63900d88b973215c0db9854,83ca4ac8af7cb175c24225800f0e5abe,4,,,2017-02-18,2017-02-18 22:38:52
2f10f558e5b9f55f75fb23559664e45e,682c57bc2cd98a0a198ef4e82e7c806d,5,,Eu recomendo para outras pessoas,2017-03-21,2017-03-24 18:15:55
334223f7167865a50f43904738749618,1f59665af8c7408a7c633f9541644854,4,,,2017-02-04,2017-02-07 04:16:02
c444278834184f72b1484dfe47de7f97,df56136b8031ecd28e200bb18e6ddb2e,5,,,2017-02-08,2017-02-14 13:58:48
8afd6a4d5b7af40d856d667ce938c2a5,92580e7039e427da2884d35809a95996,4,,,2017-01-26,2017-01-28 08:34:01
335fcfa95917a16b7a222723b7e53436,6aaedd714ad6929fc4df8d51bd4cfe9a,4,,,2017-02-22,2017-02-24 11:02:39
08fc0e1e103f6465356822200390b4b0,70807adf40446c39c3504cd513bcf3aa,4,,,2017-03-02,2017-03-04 00:57:57
a7c6604401d01dfd595f75f35e8595ff,cd232b4fa3d7c031b04bc3d97e21344b,5,,"Ótima loja,sempre a minha primeira opção de compras.",2017-03-08,2017-03-08 16:18:39
fe8cba6f81893b720741f9f5461b5a84,056349f85a73d794119c4286c95a52de,5,,,2017-03-18,2017-03-19 17:54:46
7eeef560348c62445dcd318b1f973ea5,c732a870596bb86c2a75055a13eed28b,5,,"Lojas americana, cumpre o que vende !!! Meu produto chegou antes do prazo.. Obrigado !!!",2017-03-12,2017-03-13 11:54:48
fad452a4b3021f612f6fac665b70f153,c7b0be5584c50efa8a9d95d3eecbece3,5,,,2017-03-21,2017-03-21 21:04:39
cf4fa5c4c2a44cd14abac55d118d7033,ecc890b8d57a4f9904953c000fd7ebe5,5,,,2017-03-22,2017-03-23 03:18:43
9700a96ca589b42535ce5c9ef9ceca80,eb64ebb7904dcdeb9220cd737245f099,4,,"produto muito bom, com material resistente. ",2017-03-30,2017-03-31 12:58:16
9fcf47a8582e893131fbe0a3754e2a8f,f80bb64f9bb2ac4ced01632c44a67e0d,4,,,2017-03-03,2017-03-03 23:35:20
76cc2f3643c803f920eb8af55f2b6d93,d6f8a3db5b45d8d7ca18eb34d5c902ae,5,,super agil na entraga,2017-02-08,2017-02-09 09:47:20
af03e35e8cead8ab596cbb4847add547,2e56f943f231f5fe108f43fb370b0ed6,5,,"Marerial
De qualidade.. o tamando
Ficou perfeito",2017-03-18,2017-03-27 15:27:54
5f45d733e5e2c5edad5f2ab53bfb3f01,a304822264c42e355a3235fa2395b018,4,,"O produto é bom pelo custo - benefício, só tive que pedir a troca por conta do tamanho que está descrito errado. O correto seria 56x40x26cm (AxLxP) contando com as rodas, só a mala de 20cm de profund.",2017-03-14,2017-03-15 13:12:02
af4fa3ec8aaa11908d42c7989cce2294,769246167cd690b84b951cbef38d3d7c,5,,"fiquei satisfeito , quando comprei não gostei do prazo de entrega , mais tudo ok, chegou bem antes ",2017-03-25,2017-03-27 16:48:43
8119eb207d9a2a24763633632d248339,e72b2b30d599a41bea8514270f6b8930,5,,,2017-02-15,2017-02-16 12:41:58
9c5bc88588b711c4fdbbe227b8cbbb17,77f769edc06f5c320e6ee92b14400f30,4,,,2017-03-22,2017-03-23 01:20:55
38c35e9a697acf3d384c1557a465a42e,e1902035c4c195dff5edda08708c4050,5,,,2017-02-15,2017-02-16 10:27:30
b2a04c93d4006495df6ec679f3ea907d,9d91a9530ea3af0213cfae03feed3be9,5,,,2017-02-11,2017-02-12 22:22:19
0f8829ab8ea4d3dba8e9d70b4c54277c,3027797ce35841bf74917c0b0ea1a38d,5,,,2017-01-24,2017-01-25 11:45:54
572f1bd79c4fe7e6c5d681a007063661,a26aba3dbb6986530ac9f2c8866a36c2,3,,,2017-03-15,2017-03-20 17:23:18
b9ee533406179adbe0fc449bd9a9ef20,d62c14881563a74903e7d10f685406aa,4,,,2017-01-31,2017-02-03 10:40:32
72cbb1369ba5acfeee3f296c21921190,3366be2b7b4862b8defdcd2409db58ff,3,,,2017-03-22,2017-03-25 12:44:57
58402ae221a811b5625bd1dec2f2eca1,8774d6fb5a8c64bbb720a8271eb207c0,5,,"Satisfeito com o produto , perfeitamente o que eu procurava. Quanto a entrega como sempre rápida. ",2017-03-14,2017-03-15 14:17:12
1be894397c9cbdb4a135987cc3990cad,9f6b54f3efb6dae90f5520ba74191a28,5,,,2017-03-29,2017-04-01 18:51:51
6689aabfeb781e9fc59aceb91b5de579,df410b19c3e348fb548ae68badd49827,3,,so demorou um pouco mais valeu,2017-01-25,2017-01-26 02:28:29
2e7036d70ee90ec4fcd3a6edaee439ed,c28f3a01d4cfee461234c86a41f52e37,5,,,2017-03-28,2017-03-29 01:30:40
7dc4d6f51e7efb304e89c94e2c1fc99c,bcfd112593a122ae1272e80681e2ac72,1,,,2017-03-30,2017-03-30 22:44:10
305932acf65da6dfe109aae17561e697,54802d33f22620ff142f94fd4fe18b25,4,,,2017-02-08,2017-02-09 10:18:13
51809daf94b60a0e22174ac981aa0415,753aaaa715f963740a358c291bc79727,5,,Excelente comprar na lannister. O atendimento é perfeito.,2017-01-18,2017-01-19 19:47:09
8ea891563ff2e29222783cd691e9d0b8,d83706c29baf36eedf5e8adfb0da304e,5,,"Chegou mais rápido que o prazo previsto, fiquei muito feliz com isso. Ja estou usando o produto e gostei muito. Ja comprei outras vezes no baratheon e vou continuar comprando. Site de muita confiança! ",2017-03-28,2017-03-29 13:45:49
ed28f3e03c63a08f83fe1f7f3322a08c,d6418b6fa2a27ebf8c1e2d4ca0d14492,5,,,2017-03-30,2017-03-31 10:46:43
2563c15f07ee3f0626b938c8225042b8,c91097c936cb64d71ceee3f0d99927ea,5,,Veio antes do prazo. Informado de todas as etapas da entrega.,2017-03-11,2017-03-13 04:23:14
590e7846651e807cd0081b679663d2fc,cb71bbdb68e876878e7c73346725a901,5,,,2017-02-16,2017-02-18 17:20:47
d4a4243a0a11bc1c9e1107ad873f4133,adebb4dfc650b98f7c7e38bb11cb0aa9,5,,,2017-02-04,2017-02-05 19:41:17
a6429b2898b165b81727dcbbb97c1f37,c96209cd1d43d071d3bdf48d299b7aa5,5,,O produto era de ótima qualidade e a entrega foi super rápida.,2017-01-17,2017-01-20 13:43:14
