order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,order_purchase_timestamp,year_quarter
00571ded73b3c061925584feab0db425,2,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01,2017-05-18 20:59:24,2017Q2
005b49de51a4e006055e8487a50ad8e4,1,381169576b9f3c083a1c3261da161a3b,8c16d1f32a54d92897cc437244442e1b,2017-04-13 13:50:09,46.86,14.52,2017-04-09 13:35:38,2017Q2
005cad6157eadc7f1f09917607f1704a,1,7e97894cc00196a56d6ec315c68b2353,7008613ea464bad5cb9b83456e1e6a8f,2017-04-20 16:45:13,96.0,14.84,2017-04-15 16:35:52,2017Q2
006e43460a55bc60c0a437521e426529,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-05-17 01:30:22,99.0,43.06,2017-05-11 00:24:35,2017Q2
00772b2af35643653f108fdac1155ee3,1,85b8a24337b4e2571f8fee38f4253a06,c3867b4666c7d76867627c2f7fb22e21,2017-05-02 11:05:19,37.0,10.96,2017-04-24 10:53:12,2017Q2
00789ce015e7e5791c7914f32bb4fad4,1,f9d774a1820f792952eea079a40a7c6b,2709af9587499e95e803a6498a5a56e9,2017-07-04 23:43:34,154.0,14.83,2017-06-28 23:31:33,2017Q2
00891ba5de66f55000ee358ceea9b345,1,eb8dbe7d2dd22ab3547925e49a78feb3,218d46b86c1881d022bce9c68a7d4b15,2017-05-19 17:35:15,133.0,16.69,2017-05-14 17:19:43,2017Q2
009fa9bd0d92710e840793bfefa80867,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-06-26 03:32:58,84.99,15.34,2017-06-14 09:44:30,2017Q2
00a77f9cc25b05b2004752593d7b8888,1,33bd5538a16d23f0a39da1c9bfd20980,94e93ce877be27a515118dbfd2c2be41,2017-06-28 20:05:22,177.9,18.5,2017-06-22 19:53:24,2017Q2
00a9536682ecb394a3794c1608200803,1,24a014458ccc6e989b4fcef5fa71da58,4a3ca9315b744ce9f8e9374361493884,2017-05-18 23:50:08,109.9,12.27,2017-05-12 23:38:09,2017Q2
00af53fdc2002f5b6a8f16db648e003b,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-06-26 15:15:17,39.9,11.85,2017-06-20 15:00:00,2017Q2
00bc78808b22918a467b2fa4b8ef5d68,1,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,2017-04-27 23:42:29,69.0,15.69,2017-04-23 23:28:23,2017Q2
00c9f7d4b0e87781465e562dc109f6aa,1,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1,2017-05-21 19:21:32,2017Q2
00c9f7d4b0e87781465e562dc109f6aa,2,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1,2017-05-21 19:21:32,2017Q2
00c9f7d4b0e87781465e562dc109f6aa,3,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1,2017-05-21 19:21:32,2017Q2
00c9f7d4b0e87781465e562dc109f6aa,4,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1,2017-05-21 19:21:32,2017Q2
00cfabbe2a93b70beeec4894f86712a8,1,fec85e6c0eab9b4bcddf9ccd917c80bc,8a32e327fe2c1b3511609d81aaf9f042,2017-06-19 04:50:29,29.99,15.11,2017-06-10 07:56:30,2017Q2
00d4439957b7fd3f8da4a33a965817fb,1,f471a2281d25a1dbf3193dd5e969aa0f,2e90cb1677d35cfe24eef47d441b7c87,2017-04-26 08:02:02,19.45,14.52,2017-04-19 07:47:04,2017Q2
00d50baf1bc56a3c59de1810a6b84b0d,1,71a7800a633691de8ecdd17463335e2e,f80edd2c5aaa505cc4b0a3b219abf4b8,2017-05-29 22:10:12,59.9,34.22,2017-05-23 21:55:24,2017Q2
00d50baf1bc56a3c59de1810a6b84b0d,2,71a7800a633691de8ecdd17463335e2e,f80edd2c5aaa505cc4b0a3b219abf4b8,2017-05-29 22:10:12,59.9,34.22,2017-05-23 21:55:24,2017Q2
00d94e8901b75ee0d6ef1f87f947b666,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-05-08 14:25:13,27.9,20.8,2017-05-01 14:11:11,2017Q2
00d94e8901b75ee0d6ef1f87f947b666,2,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-05-08 14:25:13,27.9,20.8,2017-05-01 14:11:11,2017Q2
00dfb074b5c910fbd08e04691c4b712f,1,4f3b83b83f7fb280fca4f90ba502f50e,001cca7ae9ae17fb1caed9dfb1094831,2017-06-19 19:55:19,99.5,35.07,2017-06-08 19:43:35,2017Q2
00e1bdb3f1388c8ed222597ee4fa01e7,1,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-05-24 04:10:29,419.9,17.69,2017-05-15 22:41:31,2017Q2
00e7aeced1d61792368ec7bf8b967a90,1,65e3848513c9ab70bf542e5d694cf072,a416b6a846a11724393025641d4edd5e,2017-04-20 02:50:12,36.85,21.85,2017-04-13 02:11:17,2017Q2
00e7ee1b050b8499577073aeb2a297a1,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,2017-05-22 15:22:12,124.99,21.88,2017-05-16 15:05:35,2017Q2
00ed64bc080d87b4ab7f0c433bc5e98f,1,fbb1cfc2810efabf3235eccf4530f4ae,0c8380b62e38e8a1e6adbeba7eb9688c,2017-06-06 18:22:47,44.9,16.11,2017-05-30 18:18:36,2017Q2
00f2c876aa08fbba04199823952e96c1,1,b18fa799c2e098abdceb194c359938f6,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-04-13 03:15:32,69.0,17.22,2017-04-06 10:21:23,2017Q2
00f324f6ec332cd73ef8be4888573662,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-09 22:03:39,134.9,21.43,2017-06-29 21:47:27,2017Q2
00f6dbc6195397197ee147ee45607a2c,1,4e64dbe0b03dc0aba80f28b0b922c6b6,1b4c3a6f53068f0b6944d2d005c9fc89,2017-05-09 11:15:30,49.9,14.52,2017-05-01 17:23:57,2017Q2
00fb055886536063afa0dbee07a0944f,1,5d422bd54b54307ff7a5e770f40946e4,e88c9b79e592e370d6bd852eeefbf057,2017-06-02 02:25:13,11.9,16.79,2017-05-24 09:04:32,2017Q2
00fb055886536063afa0dbee07a0944f,2,5d422bd54b54307ff7a5e770f40946e4,e88c9b79e592e370d6bd852eeefbf057,2017-06-02 02:25:13,11.9,16.79,2017-05-24 09:04:32,2017Q2
00ff0cf5583758e6964723e42f111bf4,1,bb1fe952bdc16ef8974d4ca11aec19b7,b17b679f4f5ce2e03ce6968c62648246,2017-04-14 01:03:29,154.9,15.25,2017-04-10 00:45:56,2017Q2
0108fba93678555ad1cec9c267848187,1,873ecb2fd02d35f52e5820550e538e72,76d5af76d0271110f9af36c92573f765,2017-06-11 21:55:11,199.0,20.12,2017-06-04 21:48:02,2017Q2
011108c8a3d6eee6807f48a2e639439f,1,ea11e700a343582ad56e4c70e966cb36,01cf7e3d21494c41fb86034f2e714fa1,2017-05-02 17:42:48,593.36,98.13,2017-04-25 17:25:23,2017Q2
011331376a4c6cc7a9e5bc165ec169d0,1,cdb8d3c880b6639a70764c6734e6bb69,f84a00e60c73a49e7e851c9bdca3a5bb,2017-06-29 13:10:20,66.0,78.63,2017-06-23 13:03:34,2017Q2
0115abf6b892040abfdd5bdfcb6b2c51,1,dc2410804cf782c5d87dbcd201b74e9b,897060da8b9a21f655304d50fd935913,2017-04-27 05:10:46,196.0,11.98,2017-04-20 12:32:37,2017Q2
0115f8bb1dc16d3fac863ce1deb037b6,1,ca815d1a82897d9d4503e2e367931d03,d1c281d3ae149232351cd8c8cc885f0d,2017-07-07 19:25:18,119.99,16.47,2017-06-30 19:13:15,2017Q2
011a56023faf5bbb9af634e20a85f7bc,1,913eefa4eb54c8a9bcb9871dfd94a0ca,71dc18fd8cbf5fd77f45dd8b427abb34,2017-05-16 07:05:09,120.0,17.28,2017-05-10 06:54:05,2017Q2
011abf147a69ba486bae3a74b6cd1814,1,3cc842aabeddd8ef0d633a10ef8a51aa,46dc3b2cc0980fb8ec44634e21d2718e,2017-05-18 11:30:24,279.99,16.72,2017-05-12 11:19:47,2017Q2
0124f01177fc17cf20e1974621fd759a,1,87cc2aef12eddf0b170234138b0946e0,34d1ca11b242c0fee2c834ae8d788566,2017-05-18 14:15:17,185.81,17.06,2017-05-13 14:03:25,2017Q2
012f29911fcd2f1209d937741a6bbc6f,1,8c0bd0d6526379599b74a3a006d4c124,d66c305afaec317ebee552073a674429,2017-05-22 15:50:13,27.99,14.08,2017-05-16 15:39:55,2017Q2
012f2c4ca09b101a73e18957c3294cd6,1,a9e9edb1bcac585bfbfa381ce40e5d99,06532f10282704ef4c69168b914b77be,2017-05-11 22:35:11,1820.0,81.62,2017-05-07 22:23:30,2017Q2
01336d091c57d8be1feca330c5f047bd,1,11875b30b49585209e608f40e8082e65,669ae81880e08f269a64487cfb287169,2017-06-26 20:23:22,65.0,25.73,2017-06-19 20:08:40,2017Q2
01380d0df5b7dc8bd13f2266a57bd42c,1,35557c68a22ecebcf066e25ca2ddc144,f8db351d8c4c4c22c6835c19a46f01b0,2017-04-24 19:45:11,16.9,10.96,2017-04-17 19:32:46,2017Q2
013e9c654a339d80b53513da3c1ea437,1,bcac2cdcd851929a5caa3e1508d5abc9,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-06-22 13:55:18,109.9,13.11,2017-06-18 13:48:48,2017Q2
014f1e63f9bd4f5578edcf4e5c305a0a,1,c9bd28e8a4220af0723c7b7f97778681,1b4c3a6f53068f0b6944d2d005c9fc89,2017-04-13 20:30:20,129.9,18.34,2017-04-09 20:17:53,2017Q2
015f079801c424fda3edc48be99267de,1,78b7b1ff2d3f06a589354ddf2f4f9db3,620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-12 22:10:11,292.9,26.54,2017-04-06 21:55:36,2017Q2
01625f404436eb3cb98cba1e9433db29,1,bd6e8cf9fe4122c385da2bcb9f979d5d,4e922959ae960d389249c378d1c939f5,2017-06-20 02:30:31,49.0,34.15,2017-06-08 08:52:08,2017Q2
016726239765c18f66826453f39c64e3,1,c6ea63369936552872ae890c82175b4b,37be5a7c751166fbc5f8ccba4119e043,2017-06-22 09:25:09,219.99,15.14,2017-06-14 09:16:44,2017Q2
016754282c7690ebd6658f9f8e0a49bb,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-13 13:30:39,59.99,7.78,2017-06-06 12:35:13,2017Q2
0168a7f186c1f066748d15d8c51f489a,1,521a361808bedd9fffb32181e501e09b,5b179e9e8cc7ab6fd113a46ca584da81,2017-05-22 03:25:21,149.9,8.3,2017-05-13 18:14:49,2017Q2
016a6dbc80aea6e2d217d2bedbc7b59e,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-04-19 01:50:09,99.99,12.09,2017-04-13 01:39:11,2017Q2
016b1af508245e59ef75d83e3fe20a92,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-04-13 02:43:18,129.99,17.65,2017-04-06 17:19:53,2017Q2
0171835bbc71bcfacc26e9f59d56b62c,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-29 11:08:35,59.9,21.26,2017-06-24 10:52:28,2017Q2
0179a3003c894f1dd3b1ddda5d1f8a12,1,f42892b40225227fe465626ff509a92e,4a3ca9315b744ce9f8e9374361493884,2017-06-01 02:50:20,89.9,15.33,2017-05-23 16:23:30,2017Q2
0179a3003c894f1dd3b1ddda5d1f8a12,2,83309bfd8eef19fbfaa8e790b824b572,4a3ca9315b744ce9f8e9374361493884,2017-06-01 02:50:20,76.9,15.34,2017-05-23 16:23:30,2017Q2
01835ef41c5ac66dd9ec6084fa1d0533,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-05-18 21:45:17,56.99,15.15,2017-05-11 21:36:10,2017Q2
019b02e139cfcd97f93366f7a38f5695,1,f71973c922ccaab05514a36a8bc741b8,5dceca129747e92ff8ef7a997dc4f8ca,2017-04-06 17:02:31,109.9,24.05,2017-04-02 16:50:31,2017Q2
019d79b37e56c6d56d6323fed0c54d70,1,f3dadec221142e379d7113915c1d0fa8,e9d99831abad74458942f21e16f33f92,2017-05-25 14:30:17,51.0,15.11,2017-05-21 14:17:05,2017Q2
019e03014ec20cc2e3b180cdcf90b4e8,1,8c4456c061013adccb1ba4cbce2d0365,8cc6a0e5738e61a87b03c78b2ba9db4b,2017-04-11 11:22:51,738.9,25.62,2017-04-04 11:26:31,2017Q2
01a4ec962d7589584c11650ca20d728b,1,84bc1370758fa98d08afd0180818217a,a3a38f4affed601eb87a97788c949667,2017-05-25 17:50:20,199.9,13.69,2017-05-19 17:40:26,2017Q2
01a4ec962d7589584c11650ca20d728b,2,18692fdc7adb29c885d8cb84eb68a97e,aaed1309374718fdd995ee4c58c9dfcd,2017-05-25 17:50:20,187.2,20.54,2017-05-19 17:40:26,2017Q2
01b1a7fdae9ad1837d6ab861705a1fa5,1,3fae92f8d0ebb3317991934a6d717c47,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-02 16:02:58,49.99,16.17,2017-05-29 15:48:13,2017Q2
01b1a7fdae9ad1837d6ab861705a1fa5,2,9b02b650be0a39d8590be7d35be443f9,ad273c9eb54ecb4532de4bf75bae9e4e,2017-06-02 16:02:58,59.0,10.68,2017-05-29 15:48:13,2017Q2
01b6bbf0a9ac5d54dfebb11ddcd8fa8e,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-29 22:30:14,52.9,11.87,2017-06-25 22:18:02,2017Q2
01bb52d7a8dffb8bef5b79268487cd10,1,d84895a804248d73a16480c0b2e18604,218d46b86c1881d022bce9c68a7d4b15,2017-06-13 13:41:22,158.0,18.36,2017-06-06 12:54:19,2017Q2
01bb5b3cb7df4da98ea2214d083784c4,1,476f613bc92f3a20cf80a586fa45a232,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-05 04:50:24,39.9,12.69,2017-05-28 15:00:23,2017Q2
01be661b8196707ef60f062632d6d1bd,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-24 10:42:27,89.9,12.13,2017-05-17 10:26:53,2017Q2
01be661b8196707ef60f062632d6d1bd,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-24 10:42:27,89.9,12.13,2017-05-17 10:26:53,2017Q2
01c18108db50c163daf7dfe461093fb7,1,b042c934bd8f4316e7b38633aa14266b,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-30 18:05:15,109.9,18.02,2017-06-22 17:53:59,2017Q2
01c26a0b2736899633cfd6a3c1749428,1,8232a265a535c1f886b38335667be2a5,f45122a9ab94eb4f3f8953578bc0c560,2017-04-13 18:45:12,59.99,11.81,2017-04-08 18:39:14,2017Q2
01c79ae32ef95b276907d99e83fe57e5,1,7344630ca6c1a4917e55f35c729baa7d,db4350fd57ae30082dec7acbaacc17f9,2017-05-30 20:22:49,16.9,7.78,2017-05-24 20:08:23,2017Q2
01d601c4d70f016f1e32ee8e82d6d4c9,1,d99a9035db5875b38e59f9f55b9548f1,31344c16881c08a8a72c6d2eb29918c1,2017-05-18 01:30:11,229.9,43.98,2017-05-13 01:16:42,2017Q2
01d80471e02a3ba49c8e1d0abc2c1a64,1,c19d5ba108c34b8255cf9a524da92bc4,4e922959ae960d389249c378d1c939f5,2017-05-15 09:31:57,75.0,16.23,2017-05-03 19:35:37,2017Q2
01dcbb39823b4cda39ddcc6679fb00ac,1,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6,2017-05-29 20:01:57,2017Q2
01dcbb39823b4cda39ddcc6679fb00ac,2,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6,2017-05-29 20:01:57,2017Q2
01e6f40a293da5a9dc11e49695c7541d,1,f7ac498363699addc5ff78eadee46977,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-05 04:30:25,48.99,15.1,2017-05-29 12:58:03,2017Q2
01ebb9ed879d6fa1da4857ed617972ab,1,be837f2e0152a208d4386f4126d5bd7c,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-05 02:43:03,32.9,10.96,2017-04-27 18:48:44,2017Q2
02058d1c3b825765a4ec45968b8a1c97,1,d05d4a7430d1293367ba2ffbedcdef05,54065e9aef7e9e9c2dc23b7594db021a,2017-06-02 02:50:28,1799.0,27.34,2017-05-22 22:10:22,2017Q2
02119fc90b970a6b0f5f554659843ab4,1,99aa268744e2967e0ed6d3b22a38eff2,52562a9f449c3dc3d53f5f5b9ed74903,2017-07-05 02:45:31,84.9,27.44,2017-06-28 12:47:50,2017Q2
0212767fce39149bfc2e12d54be96f65,1,4befae07dba4384f6d8237ad1e7f8294,522620dcb18a6b31cd7bdf73665113a9,2017-06-20 04:43:01,329.0,15.32,2017-06-11 23:09:07,2017Q2
021645306ea1563079aaec6e96f20d38,1,33e77eecc23c25a65d10f627e5053617,a7f13822ceb966b076af67121f87b063,2017-04-10 22:10:16,129.96,29.1,2017-04-01 21:57:17,2017Q2
02218eb2a33847087a46d34397835b2a,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,2017-06-26 11:15:30,31.9,16.79,2017-06-17 15:27:18,2017Q2
02358a9949662b292e80635305dea78b,1,0cf573090c66bb30ac5e53c82bdb0403,99eaacc9e6046db1c82b163c5f84869f,2017-05-23 04:05:19,59.0,25.69,2017-05-15 16:59:19,2017Q2
0236711b7bfcba7479639be980c21128,1,73bc42701d50d3c0673b38ea8fbe2e32,7c67e1448b00f6e969d365cea6b010ab,2017-06-28 16:30:10,259.99,66.63,2017-06-14 16:19:07,2017Q2
023a60303ff8d9e08b99e7474f7416ce,1,6b20221ff09d73c64c77d9d934b9904c,6fc26fe110feebd80a433e1f012a84f9,2017-06-22 02:15:17,59.0,16.17,2017-06-12 21:16:00,2017Q2
023ae47e11483bdb8aa35fa4662aee1c,1,00ab8a8b9fe219511dc3f178c6d79698,1b8356dabde1d35e17cef975c3f82730,2017-04-19 02:43:05,89.99,22.1,2017-04-10 12:41:33,2017Q2
024d56279184e5cb942d9abf28fc14e6,1,5fc3e6a4b52b0c414458104ed4037f1c,229c3efbfb0ea2058de4ccdfbc3d784a,2017-05-25 18:05:16,89.0,8.21,2017-05-21 17:56:38,2017Q2
025321e4e9674e090b7bc101f9c5ab5a,1,28b4eced95a52d9c437a4caf9d311b95,77530e9772f57a62c906e1c21538ab82,2017-06-26 22:10:14,59.9,50.92,2017-06-20 21:56:51,2017Q2
025e90567adfa253765b7fe0e844af3e,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-06-15 14:22:36,89.9,13.65,2017-06-10 14:01:56,2017Q2
0265de29d2bf47d85101018e7f7d4ff6,1,10876ffa7227a74d878729d3f6bea35d,dd7ddc04e1b6c2c614352b383efe2d36,2017-05-05 07:55:11,45.9,31.95,2017-04-30 07:43:30,2017Q2
0267556bb9e07f6184470cf755f5b5da,1,2b87ded5c8c2c971d4d5a2e4bd7b85bc,a3a38f4affed601eb87a97788c949667,2017-05-10 23:10:09,74.9,16.96,2017-05-06 22:56:18,2017Q2
02680f764ca402aabbb86572ed2731ef,1,af62192c9415dbf2b36c294762acd9ed,63b464dbf392c7b80d12d932fa7cafed,2017-06-08 17:30:17,169.0,16.89,2017-05-28 17:18:03,2017Q2
0268f664f7833aa949da2eae5321aa5b,1,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-05-05 02:43:13,18.99,15.65,2017-04-27 23:32:37,2017Q2
02702047ff5a89b9dd2f5afa7dcff91e,1,cd82271424be9568801391194697361c,062ce95fa2ad4dfaedfc79260130565f,2017-05-17 23:15:09,41.9,16.79,2017-05-11 23:04:35,2017Q2
028558cddca332b40b4ac4cb77407edf,1,a233df9a388d27dbdfd31731d4236db0,784ba75dd9d20200c4caed3d7a77141a,2017-07-04 10:35:09,2649.99,134.17,2017-06-26 10:26:31,2017Q2
02855eb3e469890c3b741adb0fd64f71,1,ecbe401f10ecd3b822d940d63cc3311e,cd68562d3f44870c08922d380acae552,2017-05-22 03:22:47,89.0,15.37,2017-05-12 23:14:28,2017Q2
028ad19261e3ad3406ca689348755456,1,9453bde60c4ee52155c963641736cfc5,5c243662ce92d84573bfaff24c3e3700,2017-05-26 15:30:18,467.0,18.02,2017-05-18 15:19:09,2017Q2
028e1ce5e085cc7810f340572c316b35,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-26 09:04:28,89.9,15.38,2017-05-21 08:03:50,2017Q2
02971473bcfb16642904d57bc3be50b8,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-07-06 12:45:09,99.99,11.9,2017-06-30 12:41:22,2017Q2
02a9c0d24428f373731752bcc9719ebe,1,b4183f86c9a0c7a13138ff4575114f76,4c03b9dd4c11ee2cb35c96c49efc9420,2017-06-16 11:10:21,55.5,12.73,2017-06-11 11:00:52,2017Q2
02b0bf9164ac7753f9880e46dba17f6c,1,1a300f482e35d7eac74b229be067aefd,e9d99831abad74458942f21e16f33f92,2017-06-22 17:15:21,19.99,20.78,2017-06-17 17:04:31,2017Q2
02b0bf9164ac7753f9880e46dba17f6c,2,f9d151cf2fc10d41cce64b782856320f,e9d99831abad74458942f21e16f33f92,2017-06-22 17:15:21,19.74,2.91,2017-06-17 17:04:31,2017Q2
02b7e7c49710de373ce4bb83fd4bf81d,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,2017-05-16 07:35:07,53.9,13.4,2017-05-10 07:27:24,2017Q2
02b9fd867657f257dc634a2e7e0f73c5,1,4c1e109ecdf58453de365d217cefa64c,4e922959ae960d389249c378d1c939f5,2017-06-21 06:42:47,120.0,16.6,2017-06-10 12:16:30,2017Q2
02bbf7328b514a90bedde6541c213811,1,200b6dfc80a2ec5fee97a72da6589698,6cd68b3ed6d59aaa9fece558ad360c0a,2017-04-11 14:45:16,30.9,8.72,2017-04-05 14:33:07,2017Q2
02c279c60b8aafcb89cb42f9bc4b754e,1,78b7b1ff2d3f06a589354ddf2f4f9db3,620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-10 23:50:26,292.9,16.22,2017-04-04 23:39:14,2017Q2
02c5426a54d34d28a32088cf69167730,1,2ec8497962cc5f7730756635a5cbbf16,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-06 17:33:30,32.9,17.6,2017-06-30 17:20:14,2017Q2
02c9b2b746777e4dadcf72941e5a010d,1,294d41c2e68c3452a16c269c5a969537,17e34d8224d27a541263c4c64b11a56b,2017-04-28 18:22:15,194.99,23.29,2017-04-14 18:09:37,2017Q2
02ce7f70a5c7a6b04c29a98b061d68b7,1,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,2017-06-11 22:02:20,329.9,57.59,2017-06-05 21:47:24,2017Q2
02da43e64b38100ea4b0b4a76cc2ba66,1,26dbcaad027ebbead6bb387c7d68abca,46dc3b2cc0980fb8ec44634e21d2718e,2017-05-30 08:42:34,249.99,18.32,2017-05-24 08:26:19,2017Q2
02e151e3ad2aa3f8e99de08c81a93c2c,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-06-29 11:50:15,59.9,17.67,2017-06-23 11:36:02,2017Q2
02e151e3ad2aa3f8e99de08c81a93c2c,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-06-29 11:50:15,59.9,17.67,2017-06-23 11:36:02,2017Q2
02ead97e330f2220485cb34ceaf2fad9,1,e338f548cda0b52650b9acfd317a74db,cab85505710c7cb9b720bceb52b01cee,2017-07-03 03:43:25,54.9,15.13,2017-06-25 23:06:58,2017Q2
