order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
001b76dd48a5b1eee3e87778daa40df8,1,dbb67791e405873b259e4656bf971246,9c0e69c7bf2619675bbadf47b43f655a,2018-04-02 17:50:17,81.99,13.01
00229e4e43f7a7e0b9dd819ad43268d3,1,13fcfc313dfb2217e5ee3000a702f9ef,c3cfdc648177fdbbbb35635a37472c53,2018-04-10 16:50:11,74.9,16.49
0025081dcf9330f9a5052ae82c6ce396,1,4e3f399366b0047a572b6682f9bb166e,5f3ae9136c875522250f8184f253413a,2018-04-02 16:35:20,14.95,18.23
002611a77fe03d076285fd4ca95db77c,1,fe077ec80df6b4ee60bb4498d5ab1962,87142160b41353c4e5fca2360caf6f92,2018-03-07 02:49:09,135.0,21.75
00276d5c3491fbf55305e26891040df9,1,71c89e9d8fa274b017279aa322cd0e19,8f78f0903005064036736c7173a5c2ed,2018-02-27 11:55:57,44.9,23.22
002af7fa9eb99d1456bceb6a13d6fc0b,1,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,2018-02-22 19:46:50,88.34,21.11
002b4e6fa42cd4a22cc86abc18fe9c05,1,a6f449f6257f26e556013151cee46b4b,b1a81260566c1bac3114a6d124413f27,2018-03-15 10:35:37,99.9,19.67
002f19a65a2ddd70a090297872e6d64e,1,9eae06d51aaa383b2bed5547a19d581c,1835b56ce799e6a4dc4eddc053f04066,2018-03-27 13:15:27,53.98,23.31
0030ff924c38549807645976adeef2c0,1,bd7cab8de4d7943286634023cc06f8ff,855668e0971d4dfd7bef1b6a4133b41b,2018-04-06 17:10:21,225.0,67.24
0032d07457ae9c806c79368d7d9ce96b,1,08279c494018541f71443c07d77560f8,e333046ce6517bd8bb510291d44f0130,2018-03-15 19:28:51,159.0,27.19
0035e6b7ade84b3f5b86bd49814793df,1,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018-02-27 03:31:08,19.9,14.1
00378c6c981f234634c0b9d6128df6dd,1,38fa750a3a3b3204f169c86a3284d387,218d46b86c1881d022bce9c68a7d4b15,2018-02-08 19:50:27,41.0,11.85
003d0634280ff3d1d3a54459349a6899,1,db886bd83f6a076a2caeb7fd02722c35,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-22 18:08:43,220.0,8.89
003f201cdd39cdd59b6447cff2195456,1,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-03-05 17:10:41,85.0,17.03
003f201cdd39cdd59b6447cff2195456,2,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-03-05 17:10:41,85.0,17.03
003f9bcc09427647c4b9d361a523545b,1,4bc3ab2ff016887e619e587a993af3bf,7e93a43ef30c4f03f38b393420bc753a,2018-02-12 13:15:37,229.0,9.8
0040a56893444cb56cba7cfe2225e34e,1,3f14d740544f37ece8a9e7bc8349797e,f457c46070d02cadd8a68551231220dd,2018-01-29 00:15:10,84.9,34.39
004f5d8f238e8908e6864b874eda3391,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-06 09:29:25,122.99,15.61
005059edee63c8c708ba61910793b31b,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-12 18:30:33,92.0,17.89
005059edee63c8c708ba61910793b31b,2,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-12 18:30:33,92.0,17.89
0055b77cca3186676c147f532dd2547b,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-25 22:47:21,149.0,40.37
0057199db02d1a5ef41bacbf41f8f63b,1,41eee23c25f7a574dfaf8d5c151dbb12,e5a3438891c0bfdb9394643f95273d8e,2018-01-25 09:07:51,20.3,16.79
005a1dded353107dbabf8ffc83a20365,1,7e6c4a0bf900e259f50ba63331fd2785,6560211a19b47992c3666cc44a7e94c0,2018-02-15 18:10:50,75.0,14.28
005e5166e99d1e4d0c4f808b0540ba94,1,03bb24d19ea7449ce170e0888d830707,e9bc59e7b60fc3063eb2290deda4cced,2018-03-01 02:09:02,120.1,16.6
005f25968fc854ea16fb16f5bdbc87c7,1,f9259c9e7c0f12c70f7a81409680a5ff,3db66a856d18a9cba7c9241fc5221c50,2018-03-08 14:50:50,69.9,16.25
006127b8b9a1681a982313ed7129c3c0,1,f819f0c84a64f02d3a5606ca95edd272,7d13fca15225358621be4086e1eb0964,2018-03-15 02:30:23,540.0,16.22
006557c3221c1fcd02b0106343ab357b,1,7d187801885842645486f00fb166f378,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-01 14:51:13,14.9,8.27
0068c109948b9a1dfb8530d1978acef3,1,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018-01-30 02:53:04,35.9,15.79
0068c109948b9a1dfb8530d1978acef3,2,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018-01-30 02:53:04,35.9,15.79
006cb7cafc99b29548d4f412c7f9f493,1,e10758160da97891c2fdcbc35f0f031d,323ce52b5b81df2cd804b017b7f09aa7,2018-02-22 13:35:28,56.0,14.14
006f7dfffe2d90809598e8f1972b829b,1,aacfae7cd4bac4849766f640abf2db8a,729b2d09b2a0bdab221076327f13d050,2018-03-28 23:07:23,39.85,12.79
0071ee2429bc1efdc43aa3e073a5290e,1,00ffe57f0110d73fd84d162252b2c784,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-01-26 14:17:41,179.98,12.46
00756576f4e494406945ac21cb82cfe0,1,bfc0d01be79d9038c7720f983bf954e0,634964b17796e64304cadf1ad3050fb7,2018-02-06 02:53:55,137.0,15.71
007c7cb12ef3567531307ca78d395758,1,15c30c08ae39469fbf52befff9569adb,7e93a43ef30c4f03f38b393420bc753a,2018-02-26 11:47:38,179.0,16.0
007ff0b0f79be782f633fc3b18cbe337,1,e819fddd6622f30e872bfc89471c1408,7139dc5186aa238b006e066d8fbab2e4,2018-02-08 20:10:10,39.0,16.11
0081ab2c99dc85945c28926b77dc6960,1,e1c0a39b7f806727ea5121c60035ed3c,96493fab2fbb13a14d0c0e8772eef5c3,2018-02-20 23:31:20,269.0,10.7
0084e195fbd72ae51599af47f04afede,1,a963ea4d494221de09b70f1b4a70edbd,bd0389da23d89b726abf911cccc54596,2018-03-21 00:10:59,89.9,23.13
00858d03144cc35cfd1dd043647e7c88,1,e40fa115d27ea4a80bf2136d5f0cfcd7,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-20 23:09:38,165.0,19.03
008c3a655c66f4d92370d0d422732f69,1,f71a7c95a86564873cd996896b2976f6,955fee9216a65b617aa5c0531780ce60,2018-03-12 04:08:25,90.0,9.44
008dc31c0ae7121f2791953ae5f532c3,1,d5f1f35337b832cc42168c69511e311d,6a8b085f816a1f75f92dbac6eb545f8f,2018-01-11 11:33:49,28.5,34.15
008dd5e80ebf8f849aa0c5bf4e22ce7a,1,7583d9a579408cb84bbc7b0e4548ec18,7ad32824caee82087b3e2e5f33b1bf32,2018-03-28 02:56:19,199.0,8.74
0094d4660e323945f84f5c29eb348aae,1,b596e2d70dd2f5fb5ff9ee2a1c803e5b,46dc3b2cc0980fb8ec44634e21d2718e,2018-01-30 22:14:25,269.99,39.41
0097f0545a302aafa32782f1734ff71c,1,b6397895a17ce86decd60b898b459796,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-09 18:30:41,158.0,10.68
0097f0545a302aafa32782f1734ff71c,2,636598095d69a5718e67d2c9a3c7dde6,7901646fdd36a55f564ffaf2dbccaaf7,2018-03-09 18:30:41,308.0,31.16
009905140e9f8cc35d5be897937381db,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-03-26 12:49:18,39.99,18.23
009905140e9f8cc35d5be897937381db,2,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-03-26 12:49:18,39.99,18.23
009c278fa2ed6e7ec498200b60193ca8,1,1629b469d01aadb4f92644039ad17d5c,ea8482cd71df3c1969d7b9473ff13abc,2018-01-17 13:10:34,29.99,15.1
00a0116ff15ff973ea16bee881208ae7,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-22 17:27:05,149.0,45.12
00ac05fe0fc047c54418098eb64e3aaa,1,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018-02-22 14:30:55,99.9,23.57
00ace652c8a5072670f30674e5f19844,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2018-02-02 09:07:49,116.6,30.66
00af3d9ddff7f256e83d79247dbe1a9f,1,1e1a186a03f0d98268516827690d4fd2,a420f60ff1aa9acc80d0e42959f2b313,2018-02-28 12:30:31,65.0,25.73
00b30bb163474583c14db1689259cf4d,1,3552627a68384dc559f0fd4cce173269,3c487ae8f8d7542beff5788e2e0aea83,2018-02-06 14:13:31,189.9,26.61
00b402e8a76d3da83714c52d3977cc2d,1,72d6074ef5c81ec3102b3f2a052c5f49,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-05 18:11:33,139.65,26.26
00b47ee856118583dbec7d1f9b18d847,1,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,2018-03-30 20:10:20,13.65,15.23
00b4846d477a7baf5d4e47970bc08c7e,1,e5bd04e8e3cb77f1a49404d588d3e528,f7ccf836d21b2fb1de37564105216cc1,2018-01-29 03:52:51,31.9,16.11
00b5e1c770b1868ec1b6b726be3aa9b9,1,5b4b8595bd33017cf3c87c8ab09c2e42,ef30892870c278497523264be1be2241,2018-01-09 19:27:05,47.4,11.85
00b8d354b36820e9d6131fd5173c5581,1,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,2018-03-05 03:55:52,50.21,15.1
00b9e0f8f588d0406a3de447eb606970,1,5d90b82ad1fdff812987fa28158b7984,1c129092bf23f28a5930387c980c0dfc,2018-01-29 03:37:44,39.9,16.6
00bd50cdd31bd22e9081e6e2d5b3577b,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-01-19 09:56:33,78.0,7.8
00bdebefeb760588a3425fad9dfed3d9,1,cdc9d87e17ccf98f35634e6c3b77073e,4d6d651bd7684af3fffabd5f08d12e5a,2018-03-14 16:30:02,119.8,20.18
00c42b1633c1b2fa4e937bf312466561,1,6131240aedf34224270cd6f07e8229e4,6edacfd9f9074789dad6d62ba7950b9c,2018-01-18 14:09:30,39.9,15.1
00c8be06a8029e300dabd52c7d4c6ad2,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-15 01:48:42,19.9,15.1
00cb9736c0b43d6c1e2fbb2b88e69f6a,1,cebff45f1d1558430be0e07ac0df6a68,c003204e1ab016dfa150abc119207b24,2018-02-02 10:31:18,99.9,26.84
00ce92d57f4f9a112bdb8a2a283e5f97,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-05 16:52:46,149.0,40.37
00ceda91cb2ded8570ca73e70571740a,1,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018-02-12 11:50:49,19.9,14.1
00cf2b04c59f0ecaf822bf3f334d5c3b,1,101a896b1137f70a7bbb2b9fac61458d,7d13fca15225358621be4086e1eb0964,2018-04-03 09:30:27,320.0,14.68
00d1289d5125017a90e528b5a7cee91f,1,a60613d36f37a7b27d3344f40f6a7945,ad420dd0c4f92f8af951ac24b86d0cf5,2018-03-21 11:29:14,160.0,19.0
00d1e381c0995f0bdb95909fe7434d0b,1,23227b07fc69250d2fa4be6602011aea,e38db885400cd35c71dfd162f2c1dbcf,2018-03-29 16:10:31,64.9,20.18
00d1e381c0995f0bdb95909fe7434d0b,2,23227b07fc69250d2fa4be6602011aea,e38db885400cd35c71dfd162f2c1dbcf,2018-03-29 16:10:31,64.9,20.18
00d5fac7792747fba4b528f23930bebd,1,616042729c11849827291496b18e9ec5,6b243f80ed07b10f0e8aa0f21a205f3c,2018-03-12 11:55:39,64.9,15.33
00d831d5c3ea03b7cd6f883ad799c7e4,1,eb2d12bc991561d4ca5deff0e60854e4,a416b6a846a11724393025641d4edd5e,2018-03-20 12:48:27,128.9,9.26
00d88c00221ce96a1cfcaca9f2fceb3b,1,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 23:15:29,250.0,97.56
00dc6ad47477b3b62d3c0acbe98a82a4,1,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,2018-03-01 20:20:25,110.99,33.23
00e054d0da011d5016f31011af488f4f,1,4cb6e86e1328e77e20b5f90771683cbe,c3867b4666c7d76867627c2f7fb22e21,2018-03-15 20:08:42,104.0,14.82
00e0bac9f6306d8269770acf4ee4b027,1,2e1963427978dab49b4bcb0a07b109cc,2156f2671501a81034d7d07f217609d0,2018-03-12 03:49:43,79.0,15.3
00e1426d4c79f2e022570012c1ff57ed,1,8ec7eb9f181b55edfe7d45092c37a3ef,06a2c3af7b3aee5d69171b0e14f0ee87,2018-03-28 19:08:14,61.99,24.56
00e6786fee8f476835c151a4d3fa9bf1,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-15 01:31:04,159.77,16.0
00eb7b95af5ed25aaec66d4ff5295846,1,f2b67cf6ef88cbc9c2f3e482f558b318,65b081a070633e057c462abdd6fb9dd8,2018-01-10 14:30:26,89.9,17.07
00eef7fe9e315a85d1a61a50cccb2494,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 13:28:18,49.9,13.37
00ef7ed06a55243f3e6a9d373a89eb14,1,d6bbda35f0b8505c2f824f1d90295855,fa40cc5b934574b62717c68f3d678b6d,2018-01-18 17:31:10,54.99,21.18
00f2a3509bd600bd1a06a48353788d93,1,7d88f23682af2fc7db5484b6e41f8993,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-01 12:29:23,38.4,9.27
00f7c5b41250e0126ced62d612ff4711,1,583f158587cdecda3e8bdea694021e39,955fee9216a65b617aa5c0531780ce60,2018-01-18 02:35:28,45.0,35.67
00f8fc0cb9d9b7813f1f54fbd75426f1,1,9fb9a39f2e393018aaeb432394aff48f,c03121937e54a93fcc1825c3098bbb6e,2018-01-26 14:16:49,149.0,14.77
00fcf938cde49ae138942b632ed62393,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,2018-01-18 02:38:41,29.5,20.84
01015fb6493ea5b9ba105c80b5452da1,1,93a99b40878c0d888fa4f44459fcac05,f61c63d13f7cd800549d5acdd390ae72,2018-01-15 21:12:21,8.0,11.85
01074135a88ffa5978eaadfc7f482f2b,1,475af23239b1120761482ea242b1a271,f8db351d8c4c4c22c6835c19a46f01b0,2018-04-05 11:47:15,89.9,26.71
0108c64ec135e4a7a75e9b5102af9bfa,1,81825b8f118d301ef4933de64545b307,ce7d1888639e6fb06b2749cbfdac1ff7,2018-02-05 04:30:57,165.0,28.53
010e04b5f879320f29a9bd6ca41abc94,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,2018-02-22 12:06:43,104.0,15.48
010fadb12341d8253d920362fc8f7a16,1,8d7ab3701456fdbfe2526636ce15327a,daeb5653dd96c1b11860f72209795012,2018-02-15 17:35:37,39.9,14.1
0110688c40ff035d672af3aac1f38f10,1,79c0ace2ccf0da036e787875a49151a4,b32be1695eb7ec5f10f72d9610a12527,2018-02-07 14:33:45,379.0,79.94
01115c06246220def210911556bdc0e5,1,c31539851232e3accbf0ef4c571f97f2,602044f2c16190c2c6e45eb35c2e21cb,2018-03-20 09:35:34,52.5,19.34
01115c06246220def210911556bdc0e5,2,c31539851232e3accbf0ef4c571f97f2,602044f2c16190c2c6e45eb35c2e21cb,2018-03-20 09:35:34,52.5,19.34
01144cadcf64b6427f0a6580a3033220,1,b8a0d73b2a06e7910d9864dccdb0cda2,620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-08 00:15:47,59.9,24.7
01144cadcf64b6427f0a6580a3033220,2,9351b1e4334769dc0abe871ee3c7abc3,abcd2cb37d46c2c8fb1bf071c859fc5b,2018-02-08 00:15:47,62.0,24.7
0119e98feb97441cb456c010c25b04ff,1,f5cb4f19ca215fb34aef190918d45f46,0d83f8e03188682112cc0d93523705cc,2018-01-26 14:54:20,88.9,16.06
011b142c9e082a5c1d10e0a88cd9c8e8,1,4cb33e9787e8a38b82bd68e70f5f4700,17e34d8224d27a541263c4c64b11a56b,2018-03-29 11:55:34,243.37,53.83
011bf86f1b7dacebda2c874333cf656b,1,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-16 19:48:24,35.0,19.32
011bf86f1b7dacebda2c874333cf656b,2,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-16 19:48:24,35.0,19.32
011fcb4fabb3e142579ad63472b11227,1,b60856ce32d90658dbf99b9485327c25,8b321bb669392f5163d04c59e235e066,2018-02-15 13:50:23,9.0,14.1
0120e3dd2696a3bbb68dc2860815f7f2,1,6eda94acf0ad08a1bb12f10aef74767d,41ab63a91b8b264e8c8780368bf1dd5b,2018-04-13 11:55:26,239.0,19.25
012248555cb0bf51df99199cef81d562,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-02-07 17:52:56,55.0,15.83
0122e81ff800460e44bb9c983ff2a2fd,1,caa1675deee5711b3aff1e4f5946266f,8d956fec2e4337affcb520f56fd8cbfd,2018-03-22 02:50:49,58.99,15.29
0124e0c5bfae1979838a91e47df53f14,1,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2018-02-14 16:31:36,49.9,12.48
01255808a3d38a8dd69aa93265a4cb88,1,d5bbfcd27daa6365834ed9d16195d64e,3c487ae8f8d7542beff5788e2e0aea83,2018-01-29 11:56:28,501.9,17.26
012670c73246a753cbde0a215c2b9e8f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-03-08 19:15:26,97.9,16.94
012e93f8170eb75b2f2f650629d04517,1,e3a23a99f074226ad690393a840c3244,efcd8d2104f1a05d028af7bad20d974b,2018-02-07 23:51:37,50.0,15.1
013056cfe49763c6f66bda03396c5ee3,1,a4800b5d0f4850922208a6cefcffed51,218d46b86c1881d022bce9c68a7d4b15,2018-02-20 11:55:56,240.0,14.7
013bc77d3ca5fba084a241fdcb307393,1,4f2c53c9a1a7a00a247b351c1fdbed13,b2479f944e1b90cf8a5de1bbfde284d6,2018-01-23 00:37:23,21.99,15.1
013d92e415d1de7bf3b3b706f1b6d292,1,8317b177579dd27ff068b83205e2169b,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-01 14:22:15,188.0,16.07
01443cd06ea8bce82c554a46f307459f,1,f77dd338d9f75229a09cbb9a18fd0c9a,1c129092bf23f28a5930387c980c0dfc,2018-01-10 14:32:12,25.0,14.1
014872cb0c4fc7695c70484966baa65c,1,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,2,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,3,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,4,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014e78d1239f19fdcafd760d3e52f923,1,394b16cd32e9f883365dd7ebac4edbe0,8b321bb669392f5163d04c59e235e066,2018-02-01 11:01:17,14.4,14.1
014e7d12255fc66b5ea5e6c93eb4be7b,1,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-02-05 11:31:19,79.99,14.31
014fc889637133d9075190ba873dfc03,1,6e77b89d36e50217e6793780a8ce5c82,ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 14:55:57,37.99,7.78
015975a1ff4fdab8ae6f42eaaffd39fb,1,5411e9269501a870cabf632f05655131,3d871de0142ce09b7081e2b9d1733cb1,2018-01-18 21:10:52,129.0,38.45
015e6682b50c824bfdab6b866f937936,1,d36d9ea1497c1e294498cc39df08a687,c6bda72e4dbf5c5866b13cb1810c6d03,2018-01-31 02:38:30,159.9,8.37
0166cc8756d58b4a30fb49de83527120,1,b59b5899ecf4bcc294a72fdd48adaa94,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-14 21:27:56,29.99,7.78
0167c361757c75999575cfdd8f8695f5,1,94976cc078d10e74c19c62f0b3b52432,a3e9a2c700480d9bb01fba070ba80a0e,2018-03-22 03:31:08,139.0,23.55
016a938f2b34aa5ef05027fc83f5b81b,1,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51,299.0,22.58
016a938f2b34aa5ef05027fc83f5b81b,2,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51,299.0,22.58
016b451bbcd4f0766dcbeb082cfe89db,1,79c0ace2ccf0da036e787875a49151a4,b32be1695eb7ec5f10f72d9610a12527,2018-01-15 11:32:33,379.0,36.96
016f868b096c236312e8bcb818ccd11d,1,429de6049b45a9fcb96aff1603f55d3c,9f505651f4a6abe901a56cdc21508025,2018-02-01 19:33:22,29.99,7.78
016ff85737c2072ab00a705cd8f87799,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-09 11:19:25,75.0,20.02
01721e0729fcb75ab238248fdbb48eeb,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-23 13:49:35,219.0,24.11
0178ff2480e2e8fb84d456dd3dc3d777,1,609c35bf8122d5ab8186ed7a6bfcd843,7d456afc660226829370f3173d14520c,2018-04-02 04:08:18,7.5,7.39
0178ff2480e2e8fb84d456dd3dc3d777,2,609c35bf8122d5ab8186ed7a6bfcd843,7d456afc660226829370f3173d14520c,2018-04-02 04:08:18,7.5,7.39
017b1d6881222283afdc50baf3dcb0d5,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-15 02:10:45,69.9,17.4
017b84f6bee0e4287eb8a8c9f5df549e,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-20 00:07:40,29.99,34.15
017c9c82265e832840e4209750680e94,1,59089e1668cc247d055ca3f9149093fc,6a51fc556dab5f766ced6fbc860bc613,2018-03-09 18:31:16,159.9,25.96
018fb228a3dd1a16349e73d2e41b239d,1,1fa52682d6938b129312ef4cffac1711,30829ded4523ab9224b93bc49a62c95f,2018-01-18 16:09:43,190.9,17.1
01946da9e2db8bab61d79296c037ee1f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-11 18:06:39,97.9,16.94
019886de8f385a39b75bedbb726fd4ef,1,e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,2018-02-15 13:08:12,159.9,28.5
01988bf5b8acbc4d6ced86e4d47fcb1a,1,6987398dff454a3138231540e2a6ec61,25c5c91f63607446a97b143d2d535d31,2018-01-08 22:14:22,133.9,29.34
0199115a1cbfc272c5bd53117772a64a,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-29 02:27:57,47.65,7.39
0199edc5b01351df8e73a674aa473ee7,1,83b92639fffd1d55c9e04c77c86d8d2c,00fc707aaaad2d31347cf883cd2dfe10,2018-04-06 04:10:16,93.0,8.0
019d444bd00f1ccb4643de466f9a1525,1,632fe3d92c45b5c83f4102fadd94ee92,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-01 22:07:13,138.0,29.23
01a3ee1c837fb57db23d898f0eb5111d,1,77e8ff91e2cccad62b30a0a83bec431e,fa1c13f2614d7b5c4749cbc52fecda94,2018-01-29 13:01:04,168.8,8.44
01a6ad782455876aa89081449d49c452,1,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 10:17:29,34.99,15.1
01a75ac3dd000b7628a684be97c29234,1,b5c114b11d53b6fd85a6a90790f0b479,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-01-29 10:59:10,42.9,15.1
01aa38b66d95377a4f276f78742aca15,1,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2018-03-07 13:30:37,109.9,12.72
01af7745a283aeb0f0754495c4b51ac7,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,2018-03-07 11:14:38,465.0,34.69
