order_id,payment_sequential,payment_type,payment_installments,payment_value
e1edd95bfd88243a6d6b774d8aefe535,1,credit_card,4,181.59
d1ea13fc1406243e6f6134582bf1bbc5,1,credit_card,10,1432.92
43b2b04bc7aba79e72acb260d116466b,1,voucher,1,45.24
3bfd863aeb764ee13e7a3909ca8be2a5,2,voucher,1,50.0
4f54cd2c8e8986790a962e3657390e1d,1,credit_card,1,64.01
6902f0d9d7309f56f50b8713c3b6a4de,1,boleto,1,66.69
701784c754c8ac2e2a73dbbe7dc3a363,1,boleto,1,52.75
460bbd1de438f2781234032226e45461,1,credit_card,3,112.09
fb8d6e92e3a08fe6485d4fb08d23ae0e,1,credit_card,1,21.04
9c0bd8cd0fc8231ed50c066058917360,1,credit_card,2,132.68
ee00fa5093eb96d8573403b382fb60a8,1,boleto,1,66.44
cf014dc8804713618176fc95af41b221,2,voucher,1,81.93
ccdb48549002b54a62ba6d41ee492980,1,credit_card,2,64.23
94cbbe30434a51f71837965608aa41e1,1,boleto,1,69.06
b0b61472cd1ff0e9f1450c6ae4c8d5a4,1,credit_card,1,99.43
205587440f824c5e5d7bc3bccb63aa15,1,credit_card,10,569.66
cf4eff954b06c19d96be7d6792a1da3c,1,credit_card,4,48.13
524ea0422eabccf15e4af385f6b153d6,1,credit_card,1,36.59
67976860fdf683e7bdb13c4f907a982e,1,credit_card,7,163.69
e41e5861711a10524b80a63d022ae776,1,credit_card,10,1180.51
76c025e93388599ae9e136363ee1c00b,1,credit_card,1,135.97
76978d31d8e911d947c1c80c193e116d,1,credit_card,1,76.87
0b365bbd59e2f75bea276c81bb916dcb,1,credit_card,1,2.78
6e60346a3ee3876c1e4bc89c597ffcb8,1,credit_card,2,123.59
3d965a3a3a9aae822a8f40ddf0184df1,1,credit_card,1,85.81
f44117f1303c4e6573d463bdedff85de,1,credit_card,3,114.85
375d01d18f644eb19328130122fcc9ef,1,credit_card,1,65.57
7699e05f3c451052397a0248cf24a821,1,credit_card,3,88.9
068ef03abe39323450b52f486b34bf3d,1,credit_card,1,76.78
cc69435b3a477ca3247cc9811da7f589,1,credit_card,1,40.96
d10d28ad0c77f6e4e64642c7069a9f80,1,credit_card,1,43.37
9dece38ba34c2b0050efef28e85d7bde,1,credit_card,1,32.72
482df43f85d48add2d83b40f3737062d,1,credit_card,1,70.36
a0f3677ac2cfd35a8d76f4a26fb29a95,1,credit_card,7,144.8
0ad81eec70d65880c30299b73ac7945d,1,boleto,1,160.74
88222a046146c4aab763e90b35ab4799,1,credit_card,1,10.39
750ed62dff96bf5713b8c6a6bbfdc948,1,boleto,1,189.96
af090d1b9b5c1f684bc6a48f6525e97c,1,credit_card,2,42.75
2dd8a69d1eb8ea62bdddc073c4e80ab1,1,boleto,1,72.83
4e27ad7f1a6821ceddc8442eb1875014,1,credit_card,1,69.67
04031f8b12339dcc12fa340fe96f00a6,1,credit_card,2,70.97
91e725244b1ed72249f35430530e8bcb,1,credit_card,3,113.33
b34f86c59a76bef28aa32825ab4370f6,1,credit_card,1,292.86
2adb88df15a33d97f2990e59b1745820,1,credit_card,1,27.48
90181a7780a0fa0a32d7449931661c2b,1,credit_card,1,67.23
3663b949b55f8b8025f32210ab79cfc9,1,credit_card,7,108.88
b6165efbad3f8539e365b9ae5a2f3c44,1,credit_card,1,189.66
25e8002575a945e8d4ae84ca208daa50,1,boleto,1,104.07
5008e6358df7e92655ca078e3f41b8a6,1,credit_card,3,184.08
0d80282817c88ed77c05a7e4f72dec4f,1,credit_card,2,84.28
767db3d915db881b9f47ce8ac08daf63,1,debit_card,1,53.9
8533051a3ddfba857f39aa28d5b7a8f1,1,boleto,1,67.93
c1213e8146aaff37acf16bfef1789d75,1,credit_card,2,93.4
363524b17966c3a64696d5a68c5f4d34,1,credit_card,4,276.11
55eda25190659fb615a61fbbaa14013c,1,credit_card,3,149.16
107f069fdb62a9cbe252b043323e4e32,1,credit_card,2,175.13
15623f35d6d5eaa2fcd185a613927e86,1,boleto,1,131.8
7cb67275a494651008ed5b1f0353ddce,1,boleto,1,88.54
cad2acef57f845758b7d0da4ee76a3e1,1,credit_card,3,276.44
46ac11dfb657fb82eed780478f2936c7,1,credit_card,2,116.99
90ea2b1be9c98c67406de151652daa63,1,boleto,1,59.22
69e0526abe64c820d4dd97f2b9921e60,1,credit_card,1,27.79
ce4c70f737d1a9edba23290f6031d076,1,boleto,1,117.38
b45e0eedd6fb6570b2fc15416a437431,1,credit_card,1,76.29
5454971549d855538eb746e4d263f9a5,2,voucher,1,188.93
7a7ce47ebeac8469117cd0b044c03d1b,1,credit_card,2,79.95
93d1fcee477966a088fa92cae7c8a488,1,credit_card,8,237.54
dc3da2a9d0c93951fdc030194d48bb02,1,credit_card,1,200.75
b0bf00faa32149ac7d0400f67ce3d3b0,1,credit_card,1,25.05
f8868b8046c99c3b68a17b935efe47a9,1,boleto,1,199.43
7ef259be178f9f06c72a57add85b71cd,1,credit_card,3,372.67
77c514940a145ab624fa7ec202ef6dae,1,boleto,1,64.44
9b9a93b680e8808b6da57cbfb3836a62,1,credit_card,6,121.68
dcb0beba69129b3cb15757a33bc9dce9,1,debit_card,1,77.42
916be5eed428af45e462f039ef65ca24,1,credit_card,2,281.73
5308fdab519f7478ef64894128fbbee4,1,credit_card,1,36.07
752fa58357e17806a310c0739bf909fb,1,credit_card,2,142.25
f62c176f45acd8992e70d81c62d08971,1,debit_card,1,23.88
d4a1728b95d69bdf0bb9dae4bce1d666,1,boleto,1,71.81
2ce188fdc7fb58e72c2adeedc6419827,1,credit_card,6,190.83
906f4bc65b707953aee3d6462aa07e8d,1,credit_card,2,129.79
80271f9179f6d8df256f964fc2cc1c6a,1,credit_card,1,8.16
80d9c03bcaef317e3d2ad8d6fe48538d,1,credit_card,3,151.83
a56e517e3e85ada615daf2270c2a9c48,1,credit_card,6,166.41
93d16f5ff7e2ae4320139a6faf1a2716,1,credit_card,1,35.77
7be91eab3dac2edd89fc7f519e1649f5,1,credit_card,1,133.62
c8a767e16f523557f80cceef9f5ac88f,1,credit_card,5,245.51
a625881421471d07433770992a93acab,1,credit_card,3,104.43
64b281751527cf3da5d9eb68c785cedf,1,credit_card,1,125.22
8bf6956999b0861c3191773f28806f40,1,boleto,1,99.9
640521517a7ba45ac5894e92e00397e2,1,credit_card,6,323.92
2b8e4a06dca9d5c4071575613d7a5037,1,boleto,1,44.34
2c0e90a2bdcffa59af23fe752aa40541,1,boleto,1,218.27
eb208b2789d0b383599396c007996073,1,credit_card,1,21.16
e3153a88be7511737359301517f63274,1,credit_card,1,95.34
bb54e9bf4bdb6c6391a7c6b517748b9f,1,credit_card,2,124.92
6db17d1984cf4ba781756524332520da,1,credit_card,2,144.76
80d49171762a51f500bf6b774aa24617,1,credit_card,1,2787.87
ea2c93fbb3cf79edecd5f993fe362464,1,credit_card,3,457.64
a33539f882610ee1dc18289cc3087217,1,credit_card,3,32.96
b87bff2c2c7ce847dc3c9459a117c3b5,1,boleto,1,164.55
229e63c6692ae32cdc9c4ba2851efba6,1,credit_card,4,47.23
9ca5909eae951dbac41c3cf4b9c0337b,1,credit_card,1,134.71
a86ad6bfca543eb89c02ccd35b2d4099,1,boleto,1,93.82
e715706f59e1a868d0a2e36af571a899,1,voucher,1,191.09
3f6484ca65eed5c701aa5e348623537f,1,boleto,1,157.78
e84303628aff310abc4a515e1883e4f0,1,credit_card,3,117.57
aa7b6f133145a6afcfa5f103efd4d9df,1,credit_card,8,168.35
741ec8db84b412611b43fbe607c884c0,1,credit_card,4,109.5
ad133696906f6a78826daa0911b7daec,1,credit_card,8,219.4
4be09db4d90c87cf6a402ab9bc6f48da,1,credit_card,8,94.59
aa99487411b30032936831e56c42da2f,1,credit_card,10,991.09
97d6c1727b0d36b8d04035e35d86f40f,1,credit_card,1,132.64
0464277e582666bde336336fd5fb9ff8,1,credit_card,10,158.98
a3a97bc6e236d5351537c8f466c34dad,3,voucher,1,6.67
36ee5e5872c5ae9c20647fcc29511b56,1,credit_card,1,86.31
5c83723b6467f6729e47c640005cd148,1,credit_card,5,51.33
0e5f77f8bef9424afd3d6e904e873275,1,credit_card,2,123.27
fffe41c64501cc87c801fd61db3f6244,1,credit_card,1,55.79
c5bed3a385f406c503841fed148952b9,1,boleto,1,174.64
5daa05e23e3d4dc6b95c1fa49dbfab7f,1,debit_card,1,22.38
3ec09614b4f70768683f64a1aea0a3a8,1,credit_card,2,21.84
966aa877aacb92e9ba70a4c8243945ea,1,credit_card,1,248.74
f66b2f5f778a4ba2ab4b97679dd30f64,1,credit_card,2,118.43
249e44947c66e3b0e46b3ba2f38d846d,1,credit_card,2,138.74
a0ce637ae9c3e3dedcf9dea3715b7331,1,credit_card,5,143.04
a88a37e74e1ba099e646450f9f0d1762,1,credit_card,6,175.03
fe642627ef34edffd9e897365f2d0449,1,credit_card,2,63.74
fefc60b6174117cb96cd5eeaec4188b5,1,credit_card,1,202.15
50aee6309ac7a0d4fd5c78ac0d4e5404,1,boleto,1,277.48
29e88d870b2322863f45602dc1a8bd89,1,credit_card,8,162.51
76437a7cb17e400752d72fe54dd85c77,1,credit_card,1,247.52
bc444369eaecdac2463e2551eff32463,1,credit_card,6,63.33
b18478bbf9b2283e3d12452f69fd9ce2,2,credit_card,1,79.92
d00e79f339bb76a1b6dbcc8cb41934e7,1,credit_card,10,113.44
c6a965cc9489a0d9ede11c4534e916f0,1,credit_card,6,202.76
7192fdda583a1beb9274f8693cee679d,1,credit_card,6,162.55
6d9e993faed56b20fe3f762fd8bbf24f,1,credit_card,2,64.04
877e88c213b1ca25f07ece4878bb8acc,1,credit_card,7,97.03
a1bb68068326efb8e9c0bfa0e0a02466,1,credit_card,5,50.95
4b007a72f108b589a20227ab419705c9,1,boleto,1,36.38
8a37cae0305cc1e69d6f5d0629719e9a,1,credit_card,2,73.27
2c1440ef98f5dc82a9936f1e55acecd9,1,credit_card,1,118.09
b170f1243a620b65504157b83f69a2e0,1,credit_card,3,80.15
b4059555399120834bc8cf54a84bc6c8,1,credit_card,1,26.77
68ebdf4ab83f4db8218e13350dca6bcd,1,credit_card,8,228.24
0f3f49e2316b72f49e23fea6ffaa2371,1,debit_card,1,24.28
f1a0e55a47be518c4c52510abb60bf22,1,boleto,1,46.92
72b02234375680d174bc9fecfb0fd9fe,2,voucher,1,29.87
92af9bafd80bcd2636471ac01bc77f60,1,credit_card,8,204.11
b2a33016c177ab9b6f09ca324bb26ec6,1,credit_card,6,287.96
a29c6282a6e4ec30881051cfaa99029c,1,credit_card,8,375.22
caad52d4e709edbd81fa417ccc0179c0,1,credit_card,3,113.05
0bd8de09c6bb3ea2457b00aef3b682d1,1,credit_card,7,77.89
d98078af880d3b6f9254693dade63983,1,credit_card,8,289.89
821a1e7c9755a640a28554e2d777df92,1,credit_card,4,151.96
1266f3e39be1dedd482da8b623328821,1,credit_card,1,31.73
620b5f7f730ead80c8dba1202716a29f,6,voucher,1,9.39
6f756900677a981dd764c34ad85c4b4c,1,credit_card,10,141.96
b540844595095b4bcfe659fba93d3827,1,credit_card,2,454.95
1422a4b4a2aa8b66fd49ff5557200b42,1,credit_card,10,924.12
1d9a9731b9c10fc9cba74e6f74782e8b,6,voucher,1,8.47
186bf8bd19e28345e618ad39706928bd,1,credit_card,2,241.73
324f3c3352916cbfee179bcbae1e8ce5,1,credit_card,10,107.1
f0a3e1364c48c7c7f24a2282883d5c64,1,credit_card,1,27.36
3311bcf8b85d70179b7a3addec72e5cb,1,credit_card,1,2.27
b777b4bfa1fd6d0c466cf8fd0fe7f541,1,credit_card,4,47.53
5ebeafc8671fe60c04a814565386de2d,1,credit_card,1,44.29
961a93eba7486b47946616baaf442372,1,credit_card,5,263.02
0d2f476fd2a5f059f8b4e36bc04d54ac,1,credit_card,1,60.3
e807a70014b92cf251b7b8f3768b023f,1,credit_card,6,67.88
9416d46f37f3852f96df822e953ff6c5,1,credit_card,1,198.4
7a728c0fe2dd475aabd244294168bc39,1,credit_card,2,117.26
12950f3d9bc12065fc5da141faab5780,1,credit_card,1,103.82
0159c6355a4e32f6ac68d838e2228150,1,credit_card,15,242.11
028e8f5a96db8d372890e03d22829e9b,1,credit_card,1,20.75
fdaa819b4c4dba8f7ed72e2d1102971c,1,credit_card,3,47.2
4ef50a2c9652e429d7d7591a0712aad0,1,credit_card,1,135.72
70aae84b2facb982a1867a6793603919,1,credit_card,2,198.13
899f386e0652a9e159d00cbe97836be3,1,boleto,1,37.94
4f1948db278b553e701c7930ee85cb8a,1,credit_card,2,105.52
d56851f342ee399d61852bdcd356a663,1,credit_card,1,187.87
b22b324b1e1fbc78c0f7006c3eacc3a4,1,credit_card,2,76.61
3a46c264be2fad6d10c5a7362d8cc2ff,1,credit_card,3,188.69
75b1a5c661cf89c511ec6ec5da5c4c8e,1,boleto,1,58.13
4ccf6ee1044ab9f8ec63953f1f2a708d,1,boleto,1,136.71
79bbf3a1b3d37ef1258c8acc524e1ebb,1,boleto,1,76.29
3c58bffb70dcf45f12bdf66a3c215905,10,voucher,1,1.85
1d671f4aa75c57086215073b775c7f41,1,credit_card,1,57.8
be0cfa52def8dbec8774d5caf15b61a8,1,credit_card,5,891.91
ce79ae0eb1e344fbf19835147efc64e4,1,credit_card,6,120.0
5f332fa4ad3167e08253c656a2fae4cc,1,credit_card,3,75.99
312182e0c020c06cbe244ddb6d4fe780,1,boleto,1,41.88
91f8127396bfce32461d286408e16167,1,credit_card,1,123.67
991bf1c6e96eaac9da55927eda155d99,1,credit_card,2,28.83
9de73f3e6157169ad6c32b9f313c7dcb,2,credit_card,1,135.44
80d96347e69c438801f589825dbf0d66,1,credit_card,4,295.4
38bec8cea5e040be0ab60e3415a27572,1,credit_card,8,681.82
ef3845484f82e3b6eed4a579e3c1063d,1,boleto,1,143.5
bb8f873e2d4e898546ba92f7febc7b34,1,boleto,1,815.65
55c2859a526d3cbf1df65ee601139c3a,1,boleto,1,35.84
e3c57d0ebff7edcd11f4f15e59ccc852,1,credit_card,1,25.31
84a7061cdc4f24ab1aa024c9bd595b6f,1,credit_card,1,67.22
ca8909b3f3d130ce4d68392541e91800,1,credit_card,3,217.09
511792104eb626cc6881f7831561265c,1,credit_card,10,419.3
236f12cdb8ad031ef9dccb5cdae83ce2,1,credit_card,1,37.37
c08a3a0b0a729cc378e7a36ebf5e9a95,1,boleto,1,425.04
59ee573107dc652d64099e2e834aa730,1,credit_card,2,124.02
048cb31a5449d208f197f1fe7b617c3c,1,credit_card,3,84.42
b09b18fbceead5d238576060df8d45cc,1,credit_card,2,90.45
33e9e7bf59600996dd1a153ce751753d,1,credit_card,1,120.05
9ea091924b1229de50a0ab7dc63a797c,1,credit_card,1,36.87
b76a3d04749c4594b548c8bf8c76270d,1,credit_card,1,98.33
6bc4dfe9abc405f51a0ea37ef8804b2f,1,boleto,1,57.51
b71ae2d7677a2cb21e4d19ac1141e7b3,1,credit_card,1,89.36
510489aaadbd8f7064bc8f433b222de9,1,credit_card,8,340.72
eede6f786783c6fc09da4a544e83e4d8,1,credit_card,4,412.42
d495dd3f39ec305acc17bcb39712f772,1,credit_card,1,71.29
2187a89df025d844e72cfc51e29dcd6c,1,boleto,1,31.13
73462226b9dad0fb514e39b1ee832193,1,credit_card,2,228.41
3160f9fa13bf36dda5ba225649526968,1,credit_card,2,172.19
f6efef5d403a2c70636e3903f1ebd151,1,credit_card,1,52.26
dbc94ce4ff22c2daba89640dacc43949,1,credit_card,1,58.63
0e87c108dff0cd2a475fc00da95a50f0,1,credit_card,4,114.06
4689b1816de42507a7d63a4617383c59,3,voucher,1,56.42
b7224751323afdaf34d3c285bfe72866,1,credit_card,8,219.77
2cbcb371aee438c59b722a21d83597e0,1,credit_card,5,52.18
1bc50e93f3ab76ab6677faad4dd5216b,1,boleto,1,47.84
ca5fde2f82e0bb2a7e7727f165b28abe,1,credit_card,1,24.38
d0cbe4010369ff1b911352d8d99b162b,1,credit_card,8,94.87
3311b1573fa138150d43e80f46c7d1cb,1,credit_card,1,117.46
1a0ce44b1b78ab7a0abb0bdf7062b2c4,1,credit_card,2,98.7
1f70d88d8d6e9880a9e50ee78420c24c,1,credit_card,8,134.46
c7e1e46af92704b1c2e1924de96e7479,1,credit_card,2,132.64
c6c17394464f987209982d3f1423f068,1,credit_card,10,139.8
f61d8df3d4314897d9ddc27cf6b94bb5,1,credit_card,1,207.24
81d715926d69a15e7220e3e7092f6c4d,1,credit_card,8,315.89
eb752d7dd31fae34db80457d17e72ad0,1,credit_card,1,50.26
16cbf959cfdb88c47ee2a29303547ec2,1,credit_card,7,141.58
fb5ea894786347722a854ef8fbad3e78,1,credit_card,4,71.44
35e6328c980b8ff743074072b2aa195e,1,credit_card,1,355.02
f40d6e04209aafd02ba09a7bf54146bf,1,credit_card,1,46.77
9a4682180e9fe8e7bbb9648d49c78101,1,credit_card,2,59.06
3f9cb2aa22528f88dafc9323f6925f09,1,credit_card,1,51.44
3b56cbdbdb60dd5d1da927732b03b24e,1,credit_card,4,93.5
9b336781d5b596503cb852a8e043496b,1,boleto,1,44.49
9cc3a04136905d908a83caf612b0d7cb,1,credit_card,1,55.83
1475f5ec3a992c94a397148561439873,1,voucher,1,63.42
d0317266c850466c6599360d6c376200,1,credit_card,3,186.9
7b4da8a23b304605ffac1da44f1e7017,1,boleto,1,110.26
f92947b16fe446ea59a6d3de2cd7b819,1,credit_card,1,1891.63
147208427d245b8404fa8a797aa0a2ef,1,credit_card,1,186.01
4294d6c2b09c5f2438c01b11c91ff7a8,1,debit_card,1,184.77
c58376e6393aab97f2ce125e6628b6de,1,credit_card,2,91.42
b973e51d5b8172ede592b1378db59175,1,credit_card,3,105.57
8b5be28b78c96b28adca40358eed3d7b,1,boleto,1,69.9
43070b94b6d741a764e8e1ba4a2ea91d,1,credit_card,10,1310.95
3a49b6bd30aef5e2c1097738adee416f,1,credit_card,1,66.39
