order_id,payment_sequential,payment_type,payment_installments,payment_value
e09eca55c225b904c8579bb1c56b77b2,1,credit_card,7,449.92
d8681bf9afb5bfde505998488d3c61fd,1,credit_card,7,103.29
02e6bcccce2e88560389846400e74e50,1,credit_card,6,264.38
9564dd2ea4d0f6f0f66b46258208ff73,1,credit_card,3,74.85
ea5b7fbed8f0f55de316e8f9d315e3ca,1,credit_card,10,1101.51
33ec97b423d769023dbd71f138aca94a,1,credit_card,10,1381.87
9a9e42d30fd1e23865968c5aafc1898e,1,credit_card,10,195.0
ed0ae3732ee2e824f65323bc549605d9,1,boleto,1,39.09
4f9b8c1bedc66f4bd34725cfdee6833b,1,credit_card,1,151.58
11c8a3b7adc8c5c3f5ae4f0257c5e953,1,credit_card,1,53.33
c934cfe574e2fa46180d1c2166a43beb,1,credit_card,1,54.09
aa05f92f41748b3327711e6cc9ee9fc5,1,credit_card,4,150.0
dd1130c58ae85a282c4cd0cddaccd0ef,1,credit_card,4,208.77
2f5124f516a7f5e4095ef4325d67c511,1,boleto,1,135.46
